id,host_id,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,availability_30,number_of_reviews,host_listing_count,20-29,30-39,40-49,50-59,60-69,70-79,80-84,85-89,90-94,95-100,price,price_log
1516393,5853457,11220,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,1,28,22,7,0,0,0,0,0,0,0,1,0,0,55.0,4.007333185232471
336756,1713685,11206,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1,30,41,1,0,0,0,0,0,0,0,0,0,1,198.0,5.288267030694535
2033455,3783305,11226,House,Private room,2,1.5,1.0,2.0,Real Bed,1,6,1,3,0,0,0,0,0,0,0,0,0,1,67.0,4.204692619390966
4661662,21455957,10030,House,Private room,2,1.0,1.0,1.0,Real Bed,3,16,4,2,0,0,0,0,0,0,0,0,0,1,75.0,4.31748811353631
1574709,7050647,10023,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,6,13,1,0,0,0,0,0,0,0,0,0,1,175.0,5.1647859739235145
4589390,22645955,10025,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,1,3,5,4,0,0,0,0,0,0,0,1,0,0,70.0,4.248495242049359
433267,2153123,10030,Apartment,Entire home/apt,9,1.0,3.0,3.0,Real Bed,2,30,6,3,0,0,0,0,0,0,0,0,0,1,400.0,5.991464547107982
2499477,1509004,10001,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,3,30,1,1,0,0,0,0,0,0,0,0,0,1,300.0,5.703782474656201
198482,968771,10002,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,3,28,6,1,0,0,0,0,0,0,1,0,0,0,220.0,5.393627546352362
3344237,16879147,10022,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,2,1,0,0,0,0,0,0,1,0,0,0,149.0,5.003946305945459
1442109,4947904,11205,House,Entire home/apt,2,1.0,2.0,2.0,Real Bed,1,0,6,1,0,0,0,0,0,1,0,0,0,0,150.0,5.0106352940962555
2295816,3276746,10002,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,3,8,10,1,0,0,0,0,0,0,0,1,0,0,200.0,5.298317366548036
919581,1334373,10011,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,3,15,1,0,0,0,0,0,0,0,0,0,1,165.0,5.10594547390058
2295866,3574983,10065,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,2,12,21,1,0,0,0,0,0,1,0,0,0,0,280.0,5.634789603169249
1713098,9032485,10025,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,2,27,28,1,0,0,0,0,0,0,0,0,1,0,90.0,4.499809670330265
1909709,8048207,10025,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,3,0,1,1,0,0,0,0,0,0,0,0,0,1,310.0,5.736572297479192
4144519,1756624,11377,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3,0,1,1,0,0,0,0,0,0,0,0,0,1,89.0,4.48863636973214
402415,2004453,11106,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,1,12,91,4,0,0,0,0,0,0,0,1,0,0,75.0,4.31748811353631
413815,2058754,10044,Apartment,Private room,1,2.5,1.0,1.0,Real Bed,1,30,67,2,0,0,0,0,0,0,0,0,1,0,89.0,4.48863636973214
2558099,1098809,10011,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,2,12,27,5,0,0,0,0,0,0,0,0,1,0,395.0,5.978885764901122
15875,61862,11102,House,Private room,3,1.0,1.0,2.0,Futon,1,28,49,1,0,0,0,0,0,0,0,0,0,1,60.0,4.0943445622221
2106382,3674426,11226,House,Shared room,4,1.0,1.0,2.0,Real Bed,1,29,7,5,0,0,0,0,0,1,0,0,0,0,69.0,4.23410650459726
3213526,16278685,11215,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,4,1,1,1,0,0,0,0,0,0,1,0,0,0,100.0,4.605170185988092
4065511,21084906,10014,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,30,3,2,0,0,0,0,0,0,0,0,1,0,200.0,5.298317366548036
4400164,20578112,11249,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,1,0,1,2,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
4138024,21468151,10025,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1,30,9,1,0,0,0,0,0,0,0,0,0,1,250.0,5.521460917862246
205867,1012691,11222,Apartment,Entire home/apt,3,1.0,1.0,3.0,Real Bed,4,0,29,1,0,0,0,0,0,0,0,0,1,0,120.0,4.787491742782046
4262134,6355386,10009,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,2,30,2,1,0,0,0,0,0,0,0,0,0,1,275.0,5.616771097666572
2102315,10720001,11211,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,2,0,3,1,0,0,0,0,0,0,0,0,1,0,250.0,5.521460917862246
4524337,4750573,10024,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,4,30,1,1,0,0,0,0,1,0,0,0,0,0,185.0,5.220355825078324
67947,335795,10011,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,3,19,71,2,0,0,0,0,0,0,0,0,1,0,325.0,5.783825182329737
1902962,9879442,10002,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,0,4,1,0,0,0,0,0,0,0,0,0,1,155.0,5.043425116919247
1324431,6465286,11249,Loft,Private room,2,1.0,1.0,1.0,Real Bed,3,30,6,2,0,0,0,0,0,0,0,0,1,0,90.0,4.499809670330265
4000118,1199285,11226,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,0,9,1,0,0,0,0,0,0,0,0,0,1,65.0,4.174387269895637
205968,1013131,10024,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,0,62,2,0,0,0,0,0,0,0,0,1,0,225.0,5.41610040220442
4269203,21704441,10065,Bed & Breakfast,Entire home/apt,5,1.0,2.0,3.0,Real Bed,1,26,2,3,0,0,0,0,0,0,0,0,1,0,600.0,6.396929655216146
199194,972866,11210,House,Private room,4,1.0,1.0,2.0,Real Bed,2,29,7,8,0,0,0,0,0,0,0,0,0,1,65.0,4.174387269895637
1975519,10198008,10075,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,6,1,0,0,0,0,0,1,0,0,0,0,150.0,5.0106352940962555
2803665,14338108,11220,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,22,34,1,0,0,0,0,0,0,0,0,1,0,50.0,3.912023005428146
63373,309329,11231,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,14,11,5,3,0,0,0,0,0,0,0,0,1,0,59.0,4.07753744390572
3476105,5810978,11238,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,24,15,1,0,0,0,0,0,0,0,0,0,1,115.0,4.74493212836325
3869335,17018708,11211,Loft,Private room,2,2.0,1.0,1.0,Real Bed,1,30,7,1,0,0,0,0,0,0,0,0,0,1,175.0,5.1647859739235145
461480,319077,11238,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,3,23,9,7,0,0,0,0,0,0,0,0,0,1,95.0,4.553876891600541
527058,2590113,10024,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,3,0,5,1,0,0,0,0,0,0,0,0,0,1,325.0,5.783825182329737
3279671,109738,10001,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,25,11,1,0,0,0,0,0,0,0,1,0,0,165.0,5.10594547390058
1313593,7138163,10002,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,5,29,6,1,0,0,0,0,0,0,0,0,0,1,450.0,6.1092475827643655
140660,684966,11238,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,4,15,53,1,0,0,0,0,0,0,0,0,1,0,125.0,4.8283137373023015
1391999,7525505,10026,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,20,19,1,0,0,0,0,0,0,0,0,0,1,93.0,4.532599493153256
723800,3741246,10009,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,3,7,1,0,0,0,0,0,0,0,0,0,1,175.0,5.1647859739235145
68444,339426,11215,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,2,22,163,1,0,0,0,0,0,0,0,0,1,0,89.0,4.48863636973214
723823,1450351,11203,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,4,1,15,9,0,0,0,0,0,0,0,1,0,0,40.0,3.6888794541139363
1248114,6801239,10009,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,10,4,6,1,0,0,0,0,0,0,0,0,1,0,155.0,5.043425116919247
3614123,3319233,11211,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,0,5,1,0,0,0,0,0,0,0,1,0,0,75.0,4.31748811353631
634041,3156982,11222,Apartment,Entire home/apt,5,1.5,1.0,2.0,Real Bed,2,0,52,1,0,0,0,0,0,0,0,0,0,1,195.0,5.272999558563747
1586608,4461578,11217,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,1,20,2,1,0,0,0,0,0,0,1,0,0,0,80.0,4.382026634673881
4066224,4050500,11211,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,2,2,2,1,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
4076993,2522153,11215,House,Private room,2,1.5,1.0,1.0,Real Bed,1,0,1,2,0,0,0,0,0,0,0,0,0,1,67.0,4.204692619390966
2958846,5750458,11205,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,1,0,2,1,0,0,0,0,0,0,0,0,0,1,125.0,4.8283137373023015
890686,4729744,11106,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,28,7,1,0,0,0,0,0,0,0,0,0,1,85.0,4.442651256490317
1444924,926743,11231,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,7,25,1,1,0,0,0,0,0,0,0,1,0,0,100.0,4.605170185988092
789593,4068903,11206,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,3,21,21,2,0,0,0,0,0,0,0,0,1,0,69.0,4.23410650459726
861759,3066898,11369,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,2,29,2,1,0,0,0,0,0,0,0,0,0,1,120.0,4.787491742782046
3911950,576909,10025,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,28,1,1,0,0,0,0,0,0,0,0,0,1,170.0,5.135798437050262
1314012,7140363,11102,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,6,7,4,1,0,0,0,0,0,0,0,0,0,1,105.0,4.653960350157523
4205815,21822323,10001,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,16,9,1,0,0,0,0,0,0,0,1,0,0,90.0,4.499809670330265
927408,51038,11238,House,Private room,3,1.0,1.0,2.0,Real Bed,3,0,11,5,0,0,0,0,0,0,1,0,0,0,118.0,4.770684624465665
4197715,11574643,11220,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1,23,10,1,0,0,0,0,0,0,0,1,0,0,125.0,4.8283137373023015
3673501,4886013,10065,Apartment,Entire home/apt,5,1.0,1.0,1.0,Real Bed,1,3,2,1,0,0,0,0,0,0,0,0,0,1,100.0,4.605170185988092
796381,4057665,10038,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,30,3,1,0,0,0,0,0,0,0,0,1,0,180.0,5.19295685089021
3282515,2965,10025,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,1,29,27,3,0,0,0,0,0,0,0,0,0,1,130.0,4.867534450455582
855549,213020,10025,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,1,0,10,1,0,0,0,0,0,0,0,1,0,0,85.0,4.442651256490317
3811075,2496084,11215,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,1,27,17,2,0,0,0,0,0,0,0,0,0,1,80.0,4.382026634673881
3292214,12672934,10128,Apartment,Shared room,2,1.0,1.0,2.0,Real Bed,3,0,12,2,0,0,0,0,0,0,1,0,0,0,95.0,4.553876891600541
265764,283092,11226,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,3,7,2,1,0,0,0,0,0,0,1,0,0,0,115.0,4.74493212836325
790059,3307492,11211,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,2,0,17,2,0,0,0,0,0,0,0,0,1,0,75.0,4.31748811353631
1976088,10200841,11377,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,3,25,20,1,0,0,0,0,0,0,0,0,1,0,97.0,4.574710978503383
1248878,2645771,10028,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,27,38,2,0,0,0,0,0,0,0,0,0,1,80.0,4.382026634673881
3987389,20668742,11102,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,0,4,1,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
69266,346370,10128,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,2,1,16,1,0,0,0,0,0,0,0,0,0,1,195.0,5.272999558563747
1080674,5944194,11205,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,30,7,1,0,0,0,0,0,0,0,0,0,1,140.0,4.941642422609304
599968,652642,10023,Apartment,Entire home/apt,6,1.0,1.0,6.0,Real Bed,5,18,9,25,0,0,0,0,0,0,0,0,1,0,250.0,5.521460917862246
2101112,10428512,10009,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,27,5,1,0,0,0,0,0,0,0,0,0,1,90.0,4.499809670330265
2101200,2079387,10024,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,27,12,1,0,0,0,0,0,0,0,0,0,1,100.0,4.605170185988092
856047,4474534,11105,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,0,6,1,0,0,0,0,0,0,0,0,1,0,64.0,4.1588830833596715
4263967,22133696,10028,Apartment,Shared room,1,1.0,1.0,1.0,Pull-out Sofa,1,27,6,1,0,0,0,0,0,0,0,0,1,0,76.0,4.330733340286331
4329515,11418790,11215,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,1,2,6,1,0,0,0,0,0,0,0,0,0,1,200.0,5.298317366548036
2438689,6859289,10024,Apartment,Entire home/apt,7,1.0,2.0,4.0,Real Bed,2,15,30,4,0,0,0,0,0,0,0,1,0,0,280.0,5.634789603169249
4601390,647528,11211,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,8,2,1,0,0,0,0,0,0,1,0,0,0,55.0,4.007333185232471
4597780,322934,11217,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,4,1,2,0,0,0,0,0,0,0,0,0,1,55.0,4.007333185232471
2569808,10302140,11211,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,11,3,1,0,0,0,0,0,0,0,1,0,0,39.0,3.6635616461296463
4264188,7575700,11235,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,2,30,2,1,0,0,0,0,0,0,0,0,1,0,160.0,5.075173815233827
1839257,2347924,10002,Loft,Private room,2,2.0,1.0,1.0,Futon,2,28,24,6,0,0,0,0,0,0,0,1,0,0,90.0,4.499809670330265
1839341,9610339,11249,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,4,15,9,1,0,0,0,0,0,0,0,0,0,1,250.0,5.521460917862246
3552859,5120955,10128,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1,0,4,1,0,0,0,0,0,0,0,0,0,1,160.0,5.075173815233827
76221,394633,11205,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,5,22,6,1,0,0,0,0,0,0,0,0,0,1,160.0,5.075173815233827
2566238,13110367,10128,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1,29,3,1,0,0,0,0,0,0,0,0,0,1,200.0,5.298317366548036
1970512,10174929,10016,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,7,30,1,1,0,0,0,0,0,1,0,0,0,0,300.0,5.703782474656201
3375848,16836683,11415,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,1,29,2,5,0,0,0,0,0,0,1,0,0,0,89.0,4.48863636973214
1255145,5649502,10009,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,25,17,1,0,0,0,0,0,0,0,0,1,0,160.0,5.075173815233827
4460986,22851099,11206,Loft,Private room,1,1.0,1.0,1.0,Airbed,1,0,2,2,0,0,0,0,0,1,0,0,0,0,40.0,3.6888794541139363
1708541,9014917,10024,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,2,0,1,1,0,0,0,0,0,0,0,0,1,0,195.0,5.272999558563747
4347989,22570294,10009,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,2,30,2,1,0,0,0,0,0,0,0,0,0,1,250.0,5.521460917862246
3084885,7555695,10009,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,3,8,10,1,0,0,0,0,0,0,1,0,0,0,149.0,5.003946305945459
266848,1399307,11238,Apartment,Entire home/apt,4,1.0,2.0,3.0,Airbed,7,0,3,1,0,0,0,0,0,0,0,0,0,1,185.0,5.220355825078324
972909,2269453,11211,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,2,30,23,1,0,0,0,0,0,0,0,0,1,0,200.0,5.298317366548036
2495169,969490,10009,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,3,0,2,1,0,0,0,0,0,0,0,0,0,1,230.0,5.438079308923196
660177,1509863,11374,House,Private room,5,1.0,1.0,2.0,Real Bed,3,30,12,4,0,0,0,0,0,0,0,0,1,0,49.0,3.8918202981106265
394020,1709216,11210,House,Private room,4,1.0,1.0,2.0,Real Bed,1,28,5,5,0,0,0,0,0,0,0,0,1,0,90.0,4.499809670330265
2959695,3399732,10128,Apartment,Shared room,2,1.0,1.0,1.0,Pull-out Sofa,1,13,5,2,0,0,0,0,0,1,0,0,0,0,87.0,4.465908118654584
3216391,4549118,11217,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,3,2,1,1,0,0,0,0,0,0,1,0,0,0,140.0,4.941642422609304
3412785,13924037,10002,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,3,30,6,1,0,0,0,0,0,0,0,0,1,0,339.0,5.82600010738045
3201161,8856781,11103,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,1,22,2,3,0,0,0,0,0,0,0,0,0,1,59.0,4.07753744390572
731551,1167569,10009,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,4,18,45,1,0,0,0,0,0,0,0,0,1,0,115.0,4.74493212836325
846885,4422474,11106,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,24,7,1,0,0,0,0,0,1,0,0,0,0,125.0,4.8283137373023015
4270611,17983005,11101,Apartment,Private room,2,1.0,1.0,1.0,Pull-out Sofa,2,28,2,1,0,0,0,0,0,0,0,0,1,0,59.0,4.07753744390572
2436625,3985835,10002,Apartment,Private room,1,1.0,1.0,1.0,Couch,1,28,24,1,0,0,0,0,0,0,1,0,0,0,74.0,4.30406509320417
2495596,12773532,10011,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,1,7,1,1,0,0,0,0,0,0,1,0,0,0,219.0,5.389071729816501
2763303,1599112,11211,Apartment,Private room,3,1.5,1.0,2.0,Real Bed,1,30,12,4,0,0,0,0,0,1,0,0,0,0,95.0,4.553876891600541
1053830,4062068,10009,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,2,15,2,1,0,0,0,0,0,0,0,0,0,1,190.0,5.247024072160486
5258,7611,11211,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,8,44,1,0,0,0,0,0,0,0,0,0,1,135.0,4.90527477843843
2102542,2977901,11217,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,10,8,1,0,0,0,0,0,0,0,0,1,0,150.0,5.0106352940962555
2501176,12800495,11211,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1,23,7,1,0,0,0,0,0,0,0,1,0,0,265.0,5.579729825986222
3478697,17521713,11249,Apartment,Entire home/apt,6,1.0,3.0,3.0,Real Bed,1,30,3,2,0,0,0,0,0,0,0,0,1,0,250.0,5.521460917862246
1905865,2332618,11211,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,30,3,2,0,0,0,0,0,1,0,0,0,0,109.0,4.6913478822291435
1906019,9893044,11211,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5,27,6,1,0,0,0,0,0,0,0,0,0,1,200.0,5.298317366548036
2763401,4025068,11211,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4,0,3,1,0,0,0,0,0,0,1,0,0,0,100.0,4.605170185988092
1059468,66815,10025,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,0,2,1,0,0,0,0,0,0,0,0,0,1,175.0,5.1647859739235145
267565,652642,11211,Apartment,Shared room,8,2.0,1.0,8.0,Real Bed,2,30,2,25,0,0,0,0,1,0,0,0,0,0,70.0,4.248495242049359
267603,272196,10023,Apartment,Private room,3,0.0,1.0,1.0,Real Bed,5,0,1,1,0,0,0,0,0,0,0,0,0,1,150.0,5.0106352940962555
3806630,4705919,10280,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,0,1,1,0,0,0,0,0,0,0,0,0,1,250.0,5.521460917862246
4711865,24350734,10280,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,1,16,4,1,0,0,0,0,0,0,0,0,0,1,190.0,5.247024072160486
4774146,24623388,10009,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,2,0,1,1,0,0,0,0,0,0,1,0,0,0,200.0,5.298317366548036
76532,66346,10025,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,10,26,1,2,0,0,0,0,0,0,1,0,0,0,120.0,4.787491742782046
4568019,23223625,10025,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,3,6,2,1,0,0,0,0,0,0,0,0,1,0,85.0,4.442651256490317
2758251,14109802,10025,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,2,30,4,1,0,0,0,0,0,0,0,0,1,0,94.0,4.543294782270004
1583921,6374043,10011,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,30,18,1,0,0,0,0,0,0,0,0,0,1,295.0,5.68697535633982
1840810,2259417,10024,Apartment,Entire home/apt,6,3.0,2.0,2.0,Real Bed,1,11,9,1,0,0,0,0,0,0,0,0,0,1,200.0,5.298317366548036
1890603,9829853,10075,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,1,24,44,1,0,0,0,0,0,0,0,1,0,0,185.0,5.220355825078324
3020565,5959159,10021,Apartment,Shared room,1,1.0,1.0,1.0,Futon,1,30,5,1,0,0,0,0,0,0,0,0,0,1,82.0,4.406719247264253
2132275,162203,10024,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,3,10,7,1,0,0,0,0,0,0,0,0,1,0,110.0,4.700480365792417
988991,1384256,10002,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,0,56,2,0,0,0,0,0,0,0,1,0,0,89.0,4.48863636973214
3802088,5554383,11237,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,0,2,1,0,0,0,0,0,0,0,0,1,0,35.0,3.5553480614894135
4265871,22144460,10011,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,1,1,1,1,0,0,0,0,1,0,0,0,0,0,200.0,5.298317366548036
4386718,22502212,10024,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,0,1,1,0,0,0,0,0,0,0,0,0,1,175.0,5.1647859739235145
3262855,16499705,11226,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,17,2,1,0,0,0,0,0,0,0,0,0,1,70.0,4.248495242049359
2370610,9623313,11201,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,7,0,4,1,0,0,0,0,0,0,0,0,0,1,199.0,5.293304824724492
1257139,1969891,10025,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,11,44,1,0,0,0,0,0,0,0,0,1,0,125.0,4.8283137373023015
273517,652642,11211,Apartment,Private room,12,2.0,1.0,12.0,Real Bed,5,30,5,25,0,0,0,0,0,0,1,0,0,0,70.0,4.248495242049359
923741,2829310,11211,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,4,0,9,1,0,0,0,0,0,0,0,0,1,0,179.0,5.187385805840755
1841252,9622222,11105,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,3,0,2,1,0,0,0,0,0,0,1,0,0,0,100.0,4.605170185988092
4069584,17943678,11206,Loft,Private room,2,1.0,1.0,1.0,Real Bed,1,28,3,2,0,0,0,0,0,0,0,0,0,1,69.0,4.23410650459726
4118907,21367938,11377,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,5,22,4,1,0,0,0,0,0,0,0,0,0,1,190.0,5.247024072160486
3130827,11235689,10035,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,1,28,10,2,0,0,0,0,0,0,0,0,1,0,100.0,4.605170185988092
4331792,4057913,10021,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,1,10,4,1,0,0,0,0,0,0,0,0,0,1,185.0,5.220355825078324
71970,272651,11238,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,30,13,1,0,0,0,0,0,0,0,0,0,1,95.0,4.553876891600541
661814,3341426,10011,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,30,4,1,0,0,0,0,0,0,0,0,0,1,275.0,5.616771097666572
600507,12712,10009,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,3,26,53,2,0,0,0,0,0,0,0,1,0,0,135.0,4.90527477843843
2135418,10896934,10029,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,5,6,4,3,0,0,0,0,0,1,0,0,0,0,59.0,4.07753744390572
661847,3341663,10002,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,1,17,35,1,0,0,0,0,0,0,0,1,0,0,130.0,4.867534450455582
1513835,4198285,11206,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,3,30,25,2,0,0,0,0,0,0,0,1,0,0,145.0,4.976733742420574
1907058,9898029,11203,House,Private room,2,1.0,1.0,1.0,Real Bed,2,28,2,2,0,0,0,0,0,0,0,0,0,1,62.0,4.127134385045092
3288496,3716641,10002,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,27,16,2,2,0,0,0,0,0,0,0,0,0,1,99.0,4.59511985013459
2108851,8104778,10009,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,4,0,2,2,0,0,0,0,0,0,0,0,1,0,225.0,5.41610040220442
661954,3342102,10023,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,2,3,6,1,0,0,0,0,0,0,0,0,1,0,140.0,4.941642422609304
4074937,9453002,11211,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,19,1,2,0,0,0,0,0,0,0,0,0,1,106.0,4.663439094112067
404923,2017752,11218,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,3,0,101,1,0,0,0,0,0,0,0,0,1,0,80.0,4.382026634673881
3414521,17209299,11238,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,1,29,3,1,0,0,0,0,0,0,0,0,1,0,109.0,4.6913478822291435
596482,2949355,11230,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,14,28,12,3,0,0,0,0,0,0,1,0,0,0,60.0,4.0943445622221
3540106,17820947,10011,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,5,14,20,2,0,0,0,0,0,0,0,0,0,1,105.0,4.653960350157523
